timestamp,open,high,low,close,volume,trade_count,vwap
2016-08-03 04:00:00+00:00,215.48,216.245,215.13,216.18,53993626,191876,215.839721
2016-08-04 04:00:00+00:00,216.31,216.78,214.25,216.4097,46585528,188051,216.358975
2016-08-05 04:00:00+00:00,217.21,218.23,217.07,218.18,71677681,239306,217.820543
2016-08-08 04:00:00+00:00,218.4,218.52,217.74,218.05,39606479,159079,218.067529
2016-08-09 04:00:00+00:00,218.13,218.76,217.8,218.18,51219628,186524,218.267062
2016-08-10 04:00:00+00:00,218.31,218.4038,217.23,217.64,57941092,204748,217.727146
2016-08-11 04:00:00+00:00,218.26,218.94,217.95,218.65,72504270,208557,218.499715
2016-08-12 04:00:00+00:00,218.29,218.71,217.99,218.46,61285544,180357,218.410941
2016-08-15 04:00:00+00:00,218.89,219.5,218.88,219.09,49813482,177206,219.21366
2016-08-16 04:00:00+00:00,218.6,218.68,217.96,217.96,53213621,212293,218.31871
2016-08-17 04:00:00+00:00,218.0,218.53,217.02,218.37,75086839,269025,217.876488
2016-08-18 04:00:00+00:00,218.34,218.9,218.21,218.86,52989266,184980,218.616839
2016-08-19 04:00:00+00:00,218.31,218.75,217.74,218.54,75443004,220713,218.382863
2016-08-22 04:00:00+00:00,218.28,218.8,217.83,218.53,61368766,219696,218.373239
2016-08-23 04:00:00+00:00,219.25,219.6,218.9,218.97,53399159,191719,219.175931
2016-08-24 04:00:00+00:00,218.8,218.91,217.36,217.85,71704949,220656,218.269285
2016-08-25 04:00:00+00:00,217.4,218.19,217.22,217.7,69224776,206077,217.692199
2016-08-26 04:00:00+00:00,217.92,219.12,216.25,217.29,122492760,435982,217.554226
2016-08-29 04:00:00+00:00,217.44,218.665,217.4,218.3608,70502167,202658,218.085649
2016-08-30 04:00:00+00:00,218.26,218.59,217.35,218.0,58114543,207922,217.908873
2016-08-31 04:00:00+00:00,217.61,217.75,216.465,217.38,85269453,284701,217.280064
2016-09-01 04:00:00+00:00,217.37,217.73,216.03,217.39,97844207,327516,217.029556
2016-09-02 04:00:00+00:00,218.39,218.87,217.7,218.37,79293856,286502,218.284001
2016-09-06 04:00:00+00:00,218.69,219.12,217.86,219.0308,56591489,191787,218.595765
2016-09-07 04:00:00+00:00,218.84,219.22,218.3,219.01,75699855,201187,218.889608
2016-09-08 04:00:00+00:00,218.62,218.94,218.15,218.51,73927880,240871,218.599233
2016-09-09 04:00:00+00:00,216.97,217.03,213.25,213.28,220088982,632493,215.258691
2016-09-12 04:00:00+00:00,212.39,216.81,212.31,216.34,166908481,551958,214.782733
2016-09-13 04:00:00+00:00,214.84,215.1499,212.5,213.23,182755839,623036,213.875822
2016-09-14 04:00:00+00:00,213.29,214.7,212.5,213.13,134000991,431277,213.446989
2016-09-15 04:00:00+00:00,212.96,215.73,212.75,215.27,145569623,420043,214.478329
2016-09-16 04:00:00+00:00,213.48,213.69,212.57,213.36,155131354,388396,213.3532
2016-09-19 04:00:00+00:00,214.13,214.88,213.03,213.3992,80249890,285912,213.887917
2016-09-20 04:00:00+00:00,214.41,214.59,213.38,213.45,69665279,226447,213.830772
2016-09-21 04:00:00+00:00,214.24,216.03,213.44,215.78,110263210,434877,214.662291
2016-09-22 04:00:00+00:00,217.0,217.53,216.71,217.18,76670713,282153,217.142082
2016-09-23 04:00:00+00:00,216.72,216.88,215.88,216.02,73630921,243724,216.373713
2016-09-26 04:00:00+00:00,215.05,215.23,214.01,214.2,89825805,297232,214.538532
2016-09-27 04:00:00+00:00,214.05,215.68,213.62,215.56,78445829,260456,214.98515
2016-09-28 04:00:00+00:00,215.83,216.82,214.71,216.62,87314275,280429,215.872804
2016-09-29 04:00:00+00:00,216.4,216.87,214.04,214.75,128070615,498378,215.394892
2016-09-30 04:00:00+00:00,215.65,217.12,215.36,216.35,117152914,345859,216.261022
2016-10-03 04:00:00+00:00,215.82,216.04,215.04,215.7,82487842,251749,215.730312
2016-10-04 04:00:00+00:00,215.91,216.17,213.99,214.65,119632852,384134,215.193766
2016-10-05 04:00:00+00:00,215.41,216.13,215.33,215.66,72693963,253114,215.704455
2016-10-06 04:00:00+00:00,215.37,216.04,214.735,215.83,62927376,224533,215.53912
2016-10-07 04:00:00+00:00,216.1,216.3,214.19,215.03,89525455,330079,215.15931
2016-10-10 04:00:00+00:00,216.15,216.7,215.985,216.0808,51055023,189016,216.297779
2016-10-11 04:00:00+00:00,215.66,215.74,212.58,213.44,130367373,437681,214.05909
2016-10-12 04:00:00+00:00,213.59,214.32,213.01,213.67,73841107,275038,213.6953
2016-10-13 04:00:00+00:00,212.16,213.59,211.21,213.07,101356960,367435,212.465118
2016-10-14 04:00:00+00:00,214.15,214.69,213.03,213.06,93199987,318537,213.609338
2016-10-17 04:00:00+00:00,213.09,213.39,212.17,212.43,58275674,240554,212.64628
2016-10-18 04:00:00+00:00,214.26,214.31,213.27,213.67,76869656,237348,213.77371
2016-10-19 04:00:00+00:00,214.02,214.64,213.6,214.2203,66519214,198608,214.225247
2016-10-20 04:00:00+00:00,213.87,214.53,213.11,213.9,73639818,261801,213.897457
2016-10-21 04:00:00+00:00,212.96,214.08,212.76,213.89,88923232,228027,213.562459
2016-10-24 04:00:00+00:00,215.0,215.32,214.48,214.86,60121592,192057,214.782925
2016-10-25 04:00:00+00:00,214.68,214.98,213.98,214.19,66542329,233570,214.373924
2016-10-26 04:00:00+00:00,213.21,214.42,212.93,213.75,75700438,275553,213.722444
2016-10-27 04:00:00+00:00,214.58,214.62,213.08,213.175,77220213,272883,213.586718
2016-10-28 04:00:00+00:00,213.14,213.93,211.71,212.5,140564383,481679,212.815128
2016-10-31 04:00:00+00:00,212.93,213.19,212.36,212.56,61272507,216333,212.706816
2016-11-01 04:00:00+00:00,212.93,212.99,209.6,211.02,122781818,428019,211.207151
2016-11-02 04:00:00+00:00,210.65,211.1,209.23,209.71,103330806,391268,210.18496
2016-11-03 04:00:00+00:00,209.98,210.24,208.46,208.84,88939346,339877,209.372249
2016-11-04 04:00:00+00:00,208.91,209.89,208.38,208.56,109122059,394171,209.060804
2016-11-07 05:00:00+00:00,211.45,213.19,211.3,212.49,110039704,356345,212.123848
2016-11-08 05:00:00+00:00,212.69,214.77,212.38,214.04,107108190,390077,213.855154
2016-11-09 05:00:00+00:00,212.37,217.1,212.34,216.3792,258273342,968736,214.581533
2016-11-10 05:00:00+00:00,217.3,218.31,215.22,216.94,172113313,706601,216.783101
2016-11-11 05:00:00+00:00,216.09,216.7,215.32,216.45,100552732,392889,216.183734
2016-11-14 05:00:00+00:00,217.03,217.27,215.72,216.57,94598487,386949,216.484014
2016-11-15 05:00:00+00:00,217.03,218.28,216.8,218.25,91652580,315967,217.565414
2016-11-16 05:00:00+00:00,217.56,218.14,217.42,217.9392,65618128,240036,217.819409
2016-11-17 05:00:00+00:00,218.05,219.06,217.92,218.94,69797191,246173,218.665114
2016-11-18 05:00:00+00:00,219.07,219.27,218.29,218.48,86265751,223196,218.672282
2016-11-21 05:00:00+00:00,219.17,220.18,219.0,220.12,72402638,249611,219.692453
2016-11-22 05:00:00+00:00,220.51,220.79,219.73,220.57,67228957,234546,220.349179
2016-11-23 05:00:00+00:00,219.98,220.76,219.75,220.71,56620237,213786,220.347398
2016-11-25 05:00:00+00:00,221.1,221.56,221.01,221.52,37872255,113158,221.289338
2016-11-28 05:00:00+00:00,221.16,221.48,220.36,220.54,76572513,246718,220.937553
2016-11-29 05:00:00+00:00,220.52,221.44,220.17,220.88,69886690,214536,220.825138
2016-11-30 05:00:00+00:00,221.63,221.82,220.31,220.39,113291793,336086,220.898345
2016-12-01 05:00:00+00:00,220.73,220.73,219.15,219.5608,79040387,310475,219.862019
2016-12-02 05:00:00+00:00,219.67,220.25,219.26,219.6108,74840347,263597,219.690026
2016-12-05 05:00:00+00:00,220.66,221.4,220.42,220.94,67837821,248191,220.803996
2016-12-06 05:00:00+00:00,221.22,221.7441,220.662,221.66,59877377,208254,221.263883
2016-12-07 05:00:00+00:00,221.52,224.67,221.38,224.55,110738050,359569,223.337536
2016-12-08 05:00:00+00:00,224.57,225.7,224.26,225.13,99714387,322688,224.983398
2016-12-09 05:00:00+00:00,225.41,226.53,225.37,226.53,88005766,271322,225.928666
2016-12-12 05:00:00+00:00,226.4,226.96,225.76,226.22,102016125,285728,226.264183
2016-12-13 05:00:00+00:00,227.02,228.34,227.0,227.69,110477195,299080,227.392415
2016-12-14 05:00:00+00:00,227.41,228.23,225.365,225.92,142499512,471278,226.883396
2016-12-15 05:00:00+00:00,226.16,227.81,225.8904,226.77,124972554,360650,226.845646
2016-12-16 05:00:00+00:00,226.0,226.08,224.67,225.05,156420152,323741,225.43758
2016-12-19 05:00:00+00:00,225.25,226.02,225.08,225.5,90341147,232930,225.445913
2016-12-20 05:00:00+00:00,226.15,226.57,225.88,226.38,89838810,191156,226.147273
2016-12-21 05:00:00+00:00,226.25,226.45,225.77,225.7903,67909039,157771,226.076617
2016-12-22 05:00:00+00:00,225.6,225.74,224.92,225.44,55719071,167702,225.345311
2016-12-23 05:00:00+00:00,225.43,225.72,225.21,225.7,36697822,116589,225.529278
2016-12-27 05:00:00+00:00,226.02,226.73,226.0,226.25,42672487,139273,226.325948
2016-12-28 05:00:00+00:00,226.57,226.59,224.27,224.43,64095014,193420,225.07323
2016-12-29 05:00:00+00:00,224.48,224.89,223.84,224.33,48696080,165877,224.335686
2016-12-30 05:00:00+00:00,224.73,224.83,222.73,223.52,108998328,305767,223.545385
2017-01-03 05:00:00+00:00,225.04,225.83,223.8837,225.14,91366522,314573,224.642686
2017-01-04 05:00:00+00:00,225.62,226.75,225.61,226.53,78744433,259503,226.196593
2017-01-05 05:00:00+00:00,226.27,226.58,225.48,226.34,78379012,218284,226.251697
2017-01-06 05:00:00+00:00,226.53,227.75,225.9,227.25,71559922,235983,227.113087
2017-01-09 05:00:00+00:00,226.91,227.0701,226.4163,226.52,46939676,158755,226.731966
2017-01-10 05:00:00+00:00,226.48,227.45,226.01,226.48,63771939,189700,226.685881
2017-01-11 05:00:00+00:00,226.36,227.1,225.59,227.0308,74650016,288704,226.520649
2017-01-12 05:00:00+00:00,226.5,226.75,224.955,226.5508,72112531,285617,226.044537
2017-01-13 05:00:00+00:00,226.73,227.4,226.69,227.04,62717865,199150,227.04069
2017-01-17 05:00:00+00:00,226.31,226.78,225.8,226.28,61068314,208857,226.36918
2017-01-18 05:00:00+00:00,226.535,226.8,225.9,226.75,54793302,206111,226.49462
2017-01-19 05:00:00+00:00,226.84,227.0,225.41,226.01,66608767,221357,226.249549
2017-01-20 05:00:00+00:00,226.7,227.31,225.9719,226.74,129068623,326541,226.629359
2017-01-23 05:00:00+00:00,226.35,226.805,225.27,226.17,75061645,237951,226.101034
2017-01-24 05:00:00+00:00,226.4,228.08,226.27,227.6008,95555295,227594,227.154866
2017-01-25 05:00:00+00:00,228.7,229.57,228.51,229.55,84437898,246389,229.097514
2017-01-26 05:00:00+00:00,229.4,229.71,229.01,229.33,59970719,184950,229.356579
2017-01-27 05:00:00+00:00,229.42,229.59,228.76,228.99,59711118,165129,229.036651
2017-01-30 05:00:00+00:00,228.17,228.2,226.41,227.6,79737252,277994,227.302626
2017-01-31 05:00:00+00:00,226.98,227.6,226.32,227.51,75880805,239955,227.054055
2017-02-01 05:00:00+00:00,228.255,228.59,226.94,227.65,79117651,274096,227.627896
2017-02-02 05:00:00+00:00,227.2,228.1,226.82,227.77,69657560,212725,227.535388
2017-02-03 05:00:00+00:00,228.82,229.55,228.46,229.35,80563168,236866,229.05197
2017-02-06 05:00:00+00:00,228.87,229.326,228.54,228.97,57790108,169507,228.990406
2017-02-07 05:00:00+00:00,229.38,229.6556,228.72,228.96,57931151,161516,229.113368
2017-02-08 05:00:00+00:00,228.61,229.39,228.31,229.24,51566218,168946,229.014195
2017-02-09 05:00:00+00:00,229.56,230.95,229.52,230.57,65955277,192014,230.36613
2017-02-10 05:00:00+00:00,231.0,231.77,230.6216,231.49,66015892,189300,231.293706
2017-02-13 05:00:00+00:00,232.08,233.07,232.05,232.6803,55182050,187031,232.59297
2017-02-14 05:00:00+00:00,232.56,233.71,232.16,233.7097,71108983,212559,233.065274
2017-02-15 05:00:00+00:00,233.45,235.14,233.39,234.89,86785826,250030,234.405279
2017-02-16 05:00:00+00:00,234.96,235.155,233.85,234.74,84722437,289696,234.525976
2017-02-17 05:00:00+00:00,233.95,235.09,233.93,235.04,77204104,207252,234.56837
2017-02-21 05:00:00+00:00,235.52,236.69,235.51,236.44,88946051,233903,236.250662
2017-02-22 05:00:00+00:00,236.02,236.54,235.83,236.29,62115185,180551,236.280048
2017-02-23 05:00:00+00:00,236.88,236.9,235.56,236.44,74594902,258686,236.330804
2017-02-24 05:00:00+00:00,235.46,236.7932,235.41,236.77,82381612,263740,236.213674
2017-02-27 05:00:00+00:00,236.64,237.31,236.35,237.09,56515440,206966,236.938842
2017-02-28 05:00:00+00:00,236.67,236.95,236.015,236.5,96961938,255902,236.575699
2017-03-01 05:00:00+00:00,238.39,240.32,238.37,239.7408,149158170,344253,238.913316
2017-03-02 05:00:00+00:00,239.56,239.57,238.21,238.3,70245978,246411,238.809756
2017-03-03 05:00:00+00:00,238.17,238.61,237.73,238.43,81974300,211686,238.302476
2017-03-06 05:00:00+00:00,237.5,238.12,237.01,237.7892,55391533,181334,237.695276
2017-03-07 05:00:00+00:00,237.36,237.77,236.76,237.0,65103737,188508,237.23618
2017-03-08 05:00:00+00:00,237.34,237.64,236.4,236.59,78168795,234666,236.952859
2017-03-09 05:00:00+00:00,236.7,237.24,235.74,236.83,90683918,238941,236.688806
2017-03-10 05:00:00+00:00,237.97,238.02,236.59,237.66,81991652,236547,237.426335
2017-03-13 04:00:00+00:00,237.62,237.86,237.24,237.8,57256824,177082,237.603033
2017-03-14 04:00:00+00:00,237.18,237.24,236.19,236.94,59880778,198091,236.833857
2017-03-15 04:00:00+00:00,237.56,239.44,237.29,238.88,96081750,301843,238.366856
2017-03-16 04:00:00+00:00,239.11,239.2,238.1,238.49,78343951,231705,238.640245
2017-03-17 04:00:00+00:00,237.75,237.97,237.03,237.1008,89002111,225269,237.526209
2017-03-20 04:00:00+00:00,237.03,237.36,236.32,236.74,52536979,169612,236.909398
2017-03-21 04:00:00+00:00,237.47,237.61,233.58,233.76,131809275,443599,234.853857
2017-03-22 04:00:00+00:00,233.77,234.61,233.05,234.25,97569204,307469,233.932509
2017-03-23 04:00:00+00:00,234.0,235.34,233.6,233.94,100410277,333903,234.38879
